PRINCIPLE COMMODITY,COUNTRY,UNIT,QUANTITY,Value(US$ million)
PULP AND WASTE PAPER                              ,JAPAN,KGS,2488424,2.03
PULP AND WASTE PAPER                              ,KOREA RP,KGS,859400,1.32
PULP AND WASTE PAPER                              ,LATVIA,KGS,4041,0.04
PULP AND WASTE PAPER                              ,LITHUANIA,KGS,11573300,2.37
PULP AND WASTE PAPER                              ,MALAYSIA,KGS,5671484,4.6
PULP AND WASTE PAPER                              ,MOZAMBIQUE,KGS,0,0
PULP AND WASTE PAPER                              ,NETHERLAND,KGS,24354127,15.48
PULP AND WASTE PAPER                              ,NEW ZEALAND,KGS,112796939,67.24
PULP AND WASTE PAPER                              ,NORWAY,KGS,9371701,5.86
PULP AND WASTE PAPER                              ,OMAN,KGS,745019,0.65
PULP AND WASTE PAPER                              ,POLAND,KGS,460804,0.49
PULP AND WASTE PAPER                              ,PORTUGAL,KGS,3395488,3.31
PULP AND WASTE PAPER                              ,RUSSIA,KGS,25084573,20.35
PULP AND WASTE PAPER                              ,SAUDI ARAB,KGS,0,0
PULP AND WASTE PAPER                              ,SINGAPORE,KGS,50976035,34.29
PULP AND WASTE PAPER                              ,SLOVENIA,KGS,1008631,0.65
PULP AND WASTE PAPER                              ,SOUTH AFRICA,KGS,366285432,335.88
PULP AND WASTE PAPER                              ,SPAIN,KGS,7323273,4.58
PULP AND WASTE PAPER                              ,SWAZILAND,KGS,0,0
PULP AND WASTE PAPER                              ,SWEDEN,KGS,157451699,115.65
PULP AND WASTE PAPER                              ,SWITZERLAND,KGS,6289246,6.35
PULP AND WASTE PAPER                              ,THAILAND,KGS,9272551,2.16
PULP AND WASTE PAPER                              ,TURKEY,KGS,35264,0.07
PULP AND WASTE PAPER                              ,U ARAB EMTS,KGS,866276,0.54
PULP AND WASTE PAPER                              ,U K,KGS,731633,0.4
PULP AND WASTE PAPER                              ,U S A,KGS,250770247,236.82
PULP AND WASTE PAPER                              ,UKRAINE,KGS,11035418,2.75
PULP AND WASTE PAPER                              ,UZBEKISTAN,KGS,150000,0.25
PULP AND WASTE PAPER                              ,VIETNAM SOC REP,KGS,95185,0.07
"COTTON FABRICS, MADEUPS ETC.                      ",AFGHANISTAN,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",ALGERIA,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",ARMENIA,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",AUSTRALIA,NA,NA,1.14
"COTTON FABRICS, MADEUPS ETC.                      ",AUSTRIA,NA,NA,0.36
"COTTON FABRICS, MADEUPS ETC.                      ",BAHARAIN IS,NA,NA,0.05
"COTTON FABRICS, MADEUPS ETC.                      ",BANGLADESH PR,NA,NA,138.02
"COTTON FABRICS, MADEUPS ETC.                      ",BELGIUM,NA,NA,0.92
"COTTON FABRICS, MADEUPS ETC.                      ",BELIZE,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",BRAZIL,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",BULGARIA,NA,NA,0.32
"COTTON FABRICS, MADEUPS ETC.                      ",CAMBODIA,NA,NA,0.85
"COTTON FABRICS, MADEUPS ETC.                      ",CANADA,NA,NA,13.71
"COTTON FABRICS, MADEUPS ETC.                      ",CHAD,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",CHILE,NA,NA,0.01
"COTTON FABRICS, MADEUPS ETC.                      ",CHINA P RP,NA,NA,218.95
"COTTON FABRICS, MADEUPS ETC.                      ",COLOMBIA,NA,NA,0.06
"COTTON FABRICS, MADEUPS ETC.                      ",CROATIA,NA,NA,0.07
"COTTON FABRICS, MADEUPS ETC.                      ",CZECH REPUBLIC,NA,NA,0.05
"COTTON FABRICS, MADEUPS ETC.                      ",DENMARK,NA,NA,0.04
"COTTON FABRICS, MADEUPS ETC.                      ",DJIBOUTI,NA,NA,0.73
"COTTON FABRICS, MADEUPS ETC.                      ",DOMINIC REP,NA,NA,0.04
"COTTON FABRICS, MADEUPS ETC.                      ",EGYPT A RP,NA,NA,0.41
"COTTON FABRICS, MADEUPS ETC.                      ",ERITREA,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",ESTONIA,NA,NA,0.01
"COTTON FABRICS, MADEUPS ETC.                      ",ETHIOPIA,NA,NA,0.09
"COTTON FABRICS, MADEUPS ETC.                      ",FIJI IS,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",FINLAND,NA,NA,0.18
"COTTON FABRICS, MADEUPS ETC.                      ",FRANCE,NA,NA,1.67
"COTTON FABRICS, MADEUPS ETC.                      ",GERMANY,NA,NA,3.76
"COTTON FABRICS, MADEUPS ETC.                      ",GREECE,NA,NA,0.13
"COTTON FABRICS, MADEUPS ETC.                      ",GUATEMALA,NA,NA,0.03
"COTTON FABRICS, MADEUPS ETC.                      ",HONDURAS,NA,NA,0.02
"COTTON FABRICS, MADEUPS ETC.                      ",HONG KONG,NA,NA,25.21
"COTTON FABRICS, MADEUPS ETC.                      ",HUNGARY,NA,NA,0.03
"COTTON FABRICS, MADEUPS ETC.                      ",INDONESIA,NA,NA,1.21
"COTTON FABRICS, MADEUPS ETC.                      ",IRAN,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",IRELAND,NA,NA,0.07
"COTTON FABRICS, MADEUPS ETC.                      ",ISRAEL,NA,NA,0.08
"COTTON FABRICS, MADEUPS ETC.                      ",ITALY,NA,NA,9.81
"COTTON FABRICS, MADEUPS ETC.                      ",JAPAN,NA,NA,9.16
"COTTON FABRICS, MADEUPS ETC.                      ",JORDAN,NA,NA,0.04
"COTTON FABRICS, MADEUPS ETC.                      ",KAZAKHSTAN,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",KENYA,NA,NA,0.03
"COTTON FABRICS, MADEUPS ETC.                      ",KOREA DP RP,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",KOREA RP,NA,NA,6.93
"COTTON FABRICS, MADEUPS ETC.                      ",KUWAIT,NA,NA,0.02
"COTTON FABRICS, MADEUPS ETC.                      ",LATVIA,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",LEBANON,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",LESOTHO,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",LITHUANIA,NA,NA,0.05
"COTTON FABRICS, MADEUPS ETC.                      ",LUXEMBOURG,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",MACAO,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",MADAGASCAR,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",MALAYSIA,NA,NA,3.55
"COTTON FABRICS, MADEUPS ETC.                      ",MALDIVES,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",MALTA,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",MAURITIUS,NA,NA,0.15
"COTTON FABRICS, MADEUPS ETC.                      ",MEXICO,NA,NA,0.09
"COTTON FABRICS, MADEUPS ETC.                      ",MOROCCO,NA,NA,0.01
"COTTON FABRICS, MADEUPS ETC.                      ",MYANMAR,NA,NA,0.15
"COTTON FABRICS, MADEUPS ETC.                      ",NEPAL,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",NETHERLAND,NA,NA,2.02
"COTTON FABRICS, MADEUPS ETC.                      ",NETHERLANDANTIL,NA,NA,0.01
"COTTON FABRICS, MADEUPS ETC.                      ",NEW ZEALAND,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",NICARAGUA,NA,NA,0.24
"COTTON FABRICS, MADEUPS ETC.                      ",NIGERIA,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",NORWAY,NA,NA,0.01
"COTTON FABRICS, MADEUPS ETC.                      ",OMAN,NA,NA,0.06
"COTTON FABRICS, MADEUPS ETC.                      ",PAPUA N GNA,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",PERU,NA,NA,0.01
"COTTON FABRICS, MADEUPS ETC.                      ",PHILIPPINES,NA,NA,0.29
"COTTON FABRICS, MADEUPS ETC.                      ",POLAND,NA,NA,0.64
"COTTON FABRICS, MADEUPS ETC.                      ",PORTUGAL,NA,NA,1.77
"COTTON FABRICS, MADEUPS ETC.                      ",PUERTO RICO,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",QATAR,NA,NA,0.04
"COTTON FABRICS, MADEUPS ETC.                      ",ROMANIA,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",RUSSIA,NA,NA,0.01
"COTTON FABRICS, MADEUPS ETC.                      ",SAUDI ARAB,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",SENEGAL,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",SEYCHELLES,NA,NA,0.02
"COTTON FABRICS, MADEUPS ETC.                      ",SIERRA LEONE,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",SINGAPORE,NA,NA,0.57
"COTTON FABRICS, MADEUPS ETC.                      ",SLOVAK REP,NA,NA,0.04
"COTTON FABRICS, MADEUPS ETC.                      ",SLOVENIA,NA,NA,0.07
"COTTON FABRICS, MADEUPS ETC.                      ",SOUTH AFRICA,NA,NA,0.02
"COTTON FABRICS, MADEUPS ETC.                      ",SPAIN,NA,NA,1.12
"COTTON FABRICS, MADEUPS ETC.                      ",SRI LANKA DSR,NA,NA,18.24
"COTTON FABRICS, MADEUPS ETC.                      ",SWAZILAND,NA,NA,0.01
"COTTON FABRICS, MADEUPS ETC.                      ",SWEDEN,NA,NA,0.07
"COTTON FABRICS, MADEUPS ETC.                      ",SWITZERLAND,NA,NA,0.69
"COTTON FABRICS, MADEUPS ETC.                      ",TAIWAN,NA,NA,3.6
"COTTON FABRICS, MADEUPS ETC.                      ",TANZANIA REP,NA,NA,0.01
"COTTON FABRICS, MADEUPS ETC.                      ",THAILAND,NA,NA,1.35
"COTTON FABRICS, MADEUPS ETC.                      ",TOGO,NA,NA,0
"COTTON FABRICS, MADEUPS ETC.                      ",TUNISIA,NA,NA,0.01
"COTTON FABRICS, MADEUPS ETC.                      ",TURKEY,NA,NA,5.99
"COTTON FABRICS, MADEUPS ETC.                      ",U ARAB EMTS,NA,NA,2.75
"COTTON FABRICS, MADEUPS ETC.                      ",U K,NA,NA,2.17
"COTTON FABRICS, MADEUPS ETC.                      ",U S A,NA,NA,53.83
"COTTON FABRICS, MADEUPS ETC.                      ",UNSPECIFIED,NA,NA,0.09
"COTTON FABRICS, MADEUPS ETC.                      ",VIETNAM SOC REP,NA,NA,18.59
COTTON YARN                                       ,AUSTRALIA,TON,0,0
COTTON YARN                                       ,BANGLADESH PR,TON,188,0.1
COTTON YARN                                       ,BELGIUM,TON,3,0.02
COTTON YARN                                       ,BRAZIL,TON,19,0.07
COTTON YARN                                       ,CANADA,TON,0,0
COTTON YARN                                       ,CHINA P RP,TON,945,4.38
COTTON YARN                                       ,COLOMBIA,TON,0,0
COTTON YARN                                       ,EGYPT A RP,TON,77,0.52
COTTON YARN                                       ,FRANCE,TON,0,0
COTTON YARN                                       ,GERMANY,TON,23,0.26
COTTON YARN                                       ,GUATEMALA,TON,25,0.03
COTTON YARN                                       ,HONG KONG,TON,25,0.2
COTTON YARN                                       ,INDONESIA,TON,286,0.78
COTTON YARN                                       ,ITALY,TON,186,1.04
COTTON YARN                                       ,JAPAN,TON,21,0.03
COTTON YARN                                       ,KOREA RP,TON,0,0
COTTON YARN                                       ,LITHUANIA,TON,0,0
COTTON YARN                                       ,MALAYSIA,TON,91,0.12
COTTON YARN                                       ,MAURITIUS,TON,95,0.07
COTTON YARN                                       ,MEXICO,TON,19,0.06
COTTON YARN                                       ,NETHERLAND,TON,2,0.01
COTTON YARN                                       ,NIGERIA,TON,0,0
COTTON YARN                                       ,OMAN,TON,289,0.56
COTTON YARN                                       ,PERU,TON,0,0
COTTON YARN                                       ,PORTUGAL,TON,0,0
COTTON YARN                                       ,QATAR,TON,0,0
COTTON YARN                                       ,ROMANIA,TON,0,0
COTTON YARN                                       ,SINGAPORE,TON,0,0.01
COTTON YARN                                       ,SOUTH AFRICA,TON,6,0.04
COTTON YARN                                       ,SPAIN,TON,10,0.06
COTTON YARN                                       ,SRI LANKA DSR,TON,143,0.66
COTTON YARN                                       ,SWITZERLAND,TON,0,0
COTTON YARN                                       ,TAIWAN,TON,0,0
COTTON YARN                                       ,THAILAND,TON,63,0.14
COTTON YARN                                       ,TURKEY,TON,188,0.84
COTTON YARN                                       ,U ARAB EMTS,TON,3,0
COTTON YARN                                       ,U K,TON,2,0.04
COTTON YARN                                       ,U S A,TON,10,0.01
COTTON YARN                                       ,UNSPECIFIED,TON,40,0.12
COTTON YARN                                       ,VIETNAM SOC REP,TON,1567,8.6
MANMADE STAPLE FIBRE                              ,ALGERIA,KGS,67068,0.06
MANMADE STAPLE FIBRE                              ,AUSTRALIA,KGS,2,0
MANMADE STAPLE FIBRE                              ,AUSTRIA,KGS,21226531,58.79
MANMADE STAPLE FIBRE                              ,BANGLADESH PR,KGS,3448159,1.67
MANMADE STAPLE FIBRE                              ,BELARUS,KGS,151073,0.39
MANMADE STAPLE FIBRE                              ,BELGIUM,KGS,1418002,6.4
MANMADE STAPLE FIBRE                              ,BRAZIL,KGS,139902,0.62
MANMADE STAPLE FIBRE                              ,CANADA,KGS,46098,0.06
MANMADE STAPLE FIBRE                              ,CHINA P RP,KGS,47889285,89.19
MANMADE STAPLE FIBRE                              ,CROATIA,KGS,0,0
MANMADE STAPLE FIBRE                              ,CZECH REPUBLIC,KGS,0,0
MANMADE STAPLE FIBRE                              ,DENMARK,KGS,0,0
MANMADE STAPLE FIBRE                              ,ESTONIA,KGS,149786,0.41
MANMADE STAPLE FIBRE                              ,FINLAND,KGS,50,0
MANMADE STAPLE FIBRE                              ,FRANCE,KGS,488179,2.41
MANMADE STAPLE FIBRE                              ,GABON,KGS,75661,0.25
MANMADE STAPLE FIBRE                              ,GERMANY,KGS,7291128,26.18
